"id","imdbID","r1","r2","r3"
"998","tt0243736","tt0117979","tt0097493","tt0102070"
"999","tt0277434","tt0187393","tt1028576","tt0108358"
"1000","tt0068273","tt0073778","tt0069897","tt0071517"
"1001","tt0066830","tt0069897","tt0071517","tt0068273"
"1002","tt0104254","tt0115509","tt0095776","tt0113596"
"1003","tt0092576","tt0109592","tt0112288","tt0053459"
"1004","tt0027286","tt0032599","tt0023395","tt0099014"
"1005","tt0039645","tt0025452","tt0037365","tt0111712"
"1006","tt0043983","tt0050419","tt0045152","tt0056923"
"1007","tt0038057","tt0035966","tt0037469","tt0044502"
"1008","tt0278295","tt0351977","tt0113845","tt0112442"
"1009","tt0268695","tt1305591","tt1300854","tt0112453"
"1010","tt0290212","tt0120780","tt0377059","tt1130080"
"1011","tt0127516","tt0023395","tt0100935","tt1139319"
"1012","tt0099566","tt1462041","tt0097937","tt0298845"
"1013","tt0099768","tt0110296","tt0151691","tt0212826"
"1014","tt0035015","tt0033467","tt0060934","tt0034922"
"1015","tt0080798","tt0074749","tt0062952","tt0047892"
"1016","tt0080855","tt0077416","tt0072288","tt0093966"
"1017","tt0080863","tt0071772","tt0085475","tt0110099"
"1018","tt0080888","tt0120275","tt0120576","tt0087277"
"1019","tt0080889","tt0069113","tt0060445","tt0113936"
"1020","tt0080895","tt0109480","tt0111712","tt0109891"
"1021","tt0080904","tt0114508","tt0114852","tt0106452"
"1022","tt0080928","tt0078346","tt0450232","tt0110478"
"1023","tt0080948","tt0071866","tt0073349","tt0046672"
"1024","tt0081060","tt0114681","tt0115639","tt0117765"
"1025","tt0081070","tt0112722","tt0114369","tt0114814"
"1026","tt0081071","tt0114938","tt0083111","tt0107004"
"1027","tt0081109","tt0083987","tt0116250","tt0119280"
"1028","tt0081176","tt1156143","tt0052893","tt0111590"
"1029","tt0081178","tt0037099","tt0057449","tt0062168"
"1030","tt0081182","tt0099341","tt0082206","tt0088318"
"1031","tt0081268","tt0076489","tt0087835","tt0112642"
"1032","tt0076489","tt0083798","tt0086873","tt0106873"
"1033","tt0268380","tt0358082","tt0438097","tt1080016"
"1034","tt0120804","tt1855325","tt0119081","tt0120157"
"1035","tt0284490","tt0184894","tt0427229","tt0471042"
"1036","tt0216799","tt0113107","tt0110322","tt0117093"
"1037","tt0264761","tt0814130","tt0114885","tt0113537"
"1038","tt0256259","tt0114319","tt0112302","tt0110877"
"1039","tt0282864","tt0112646","tt0107472","tt0109339"
"1040","tt0245574","tt0401711","tt0119223","tt0206634"
"1041","tt0055774","tt0046672","tt0056172","tt0061584"
"1042","tt0040679","tt0023027","tt0039808","tt0022158"
"1043","tt0035262","tt0038032","tt0024914","tt0045586"
"1044","tt0038032","tt0035262","tt0116151","tt0110647"
"1045","tt0097106","tt0064612","tt0061495","tt0137439"
"1046","tt0083169","tt0115907","tt0120749","tt0098273"
"1047","tt0081420","tt0116905","tt0105107","tt0164085"
"1048","tt0081480","tt0068687","tt0106375","tt0104452"
"1049","tt0081506","tt0112864","tt0109676","tt0106582"
"1050","tt0081518","tt0091949","tt0091472","tt0106598"
"1051","tt0081529","tt0082136","tt0087032","tt0076729"
"1052","tt0076729","tt0081529","tt0077696","tt0082136"
"1053","tt0086325","tt0081529","tt0109480","tt0111712"
"1054","tt0081547","tt0073233","tt0103772","tt0086543"
"1055","tt0081562","tt0098282","tt0073282","tt0072351"
"1056","tt0187738","tt0104029","tt0119675","tt0167190"
"1057","tt0279781","tt0362129","tt0120693","tt0114885"
"1058","tt0262432","tt0299458","tt0360130","tt0453548"
"1059","tt0058620","tt0059297","tt0051744","tt0053363"
"1060","tt0157472","tt0120844","tt0117731","tt0183523"
"1061","tt0266452","tt0104427","tt0094142","tt0098621"
"1062","tt0258000","tt0114369","tt0119174","tt0443706"
"1063","tt0265662","tt0318974","tt0878804","tt0037120"
"1064","tt0254686","tt0324197","tt0387898","tt0808279"
"1065","tt0087100","tt0066579","tt0096029","tt0080360"
"1066","tt0102103","tt0099851","tt0107413","tt0465142"
"1067","tt0257756","tt0112857","tt0119468","tt0186151"
"1068","tt0283111","tt0480271","tt0486946","tt0976238"
"1069","tt0245407","tt0114885","tt0113537","tt0115639"
"1070","tt0098994","tt0142192","tt0090670","tt0457433"
"1071","tt0083590","tt1286800","tt0096257","tt0117293"
"1072","tt0039204","tt0041113","tt0054997","tt0048937"
"1073","tt0042876","tt0040979","tt0047478","tt0050613"
"1074","tt0076723","tt0070735","tt0064115","tt0084917"
"1075","tt0264472","tt0375735","tt0489327","tt0114117"
"1076","tt0264616","tt0117913","tt0120324","tt1189340"
"1077","tt0253867","tt0139134","tt0433400","tt0997047"
"1078","tt0266391","tt0067328","tt0103069","tt0070510"
"1079","tt0219822","tt0354899","tt0338013","tt0109707"
"1080","tt0259446","tt0110099","tt0110737","tt0111590"
"1081","tt0050086","tt0042286","tt0046899","tt0057523"
"1082","tt0099892","tt0128853","tt0110099","tt0108160"
"1083","tt0038890","tt0039417","tt0038823","tt0038235"
"1084","tt0095989","tt0080391","tt0106598","tt0117247"
"1085","tt0094137","tt0098966","tt0092007","tt0112499"
"1086","tt0098966","tt0094137","tt0105417","tt0097044"
"1087","tt0090196","tt0087363","tt0112896","tt0115676"
"1088","tt0081738","tt0078158","tt0070294","tt0072951"
"1089","tt0264935","tt0113552","tt0115645","tt0118966"
"1090","tt0277296","tt0110475","tt0113855","tt0112462"
"1091","tt0157583","tt0109297","tt0116259","tt0085615"
"1092","tt0247586","tt0420509","tt0116260","tt0113451"
"1093","tt0253840","tt0109219","tt0113228","tt0112346"
"1094","tt0211443","tt0114852","tt0106452","tt0111003"
"1095","tt0282687","tt0101757","tt0090887","tt0331933"
"1096","tt0275309","tt0389326","tt0479044","tt0110057"
"1097","tt0235737","tt0364045","tt0165854","tt0335563"
"1098","tt0047892","tt0065531","tt0062229","tt0067900"
"1099","tt0099204","tt0109890","tt0093640","tt0105813"
"1100","tt0088931","tt0082770","tt0105151","tt0114885"
"1101","tt0101701","tt0088161","tt0095326","tt0092925"
"1102","tt0104466","tt0079522","tt0097965","tt0313792"
"1103","tt0065916","tt0080754","tt0070640","tt0109021"
"1104","tt0071746","tt0086355","tt0078754","tt0070511"
"1105","tt0088256","tt0113451","tt0105217","tt0116260"
"1106","tt0100934","tt0096324","tt0140282","tt0091635"
"1107","tt0231448","tt0112461","tt0107286","tt0113277"
"1108","tt0278823","tt0099012","tt0378947","tt1178663"
"1109","tt0145487","tt0316654","tt0413300","tt1623205"
"1110","tt0077234","tt0071402","tt0082250","tt0091554"
"1111","tt0068326","tt0117887","tt0117615","tt0069704"
"1112","tt0110157","tt0113114","tt0106965","tt0119152"
"1113","tt0100196","tt0115710","tt0065724","tt0082934"
"1114","tt0102753","tt0114663","tt0107443","tt0086525"
"1115","tt0086397","tt0074174","tt0109480","tt0111094"
"1116","tt0103247","tt0091059","tt0104437","tt0080453"
"1117","tt0241760","tt0204946","tt0427229","tt1068680"
"1118","tt0250797","tt0093010","tt0119558","tt0107211"
"1119","tt0239234","tt0137439","tt0104008","tt0061495"
"1120","tt0103253","tt0092580","tt0096029","tt0087100"
"1121","tt0091578","tt1179258","tt1486190","tt0117002"
"1122","tt0052600","tt0035093","tt0036868","tt0045793"
"1123","tt0071216","tt0113845","tt0112442","tt0112887"
"1124","tt0045591","tt0045586","tt0050814","tt0024914"
"1125","tt0050634","tt0058604","tt0035093","tt0036868"
"1126","tt0276751","tt0231775","tt0163651","tt0385267"
"1127","tt0121765","tt0120915","tt0121766","tt0076759"
"1128","tt0247199","tt0425308","tt0301976","tt0371257"
"1129","tt0278500","tt0122541","tt0114057","tt0286788"
"1130","tt0077523","tt0080472","tt0080377","tt0074483"
"1131","tt0052905","tt0050280","tt0051554","tt0053085"
"1132","tt0051758","tt0053133","tt0043660","tt0059742"
"1133","tt0077838","tt0076451","tt0893382","tt1113829"
"1134","tt0278435","tt0110638","tt0109297","tt0116259"
"1135","tt0278504","tt0154506","tt0209144","tt0118971"
"1136","tt0254199","tt0119809","tt0078122","tt0072353"
"1137","tt0268690","tt1512240","tt0118866","tt0112571"
"1138","tt0049038","tt0048491","tt0048380","tt0045891"
"1139","tt0044557","tt0045162","tt0046126","tt0035966"
"1140","tt0071532","tt0078490","tt0082416","tt0068646"
"1141","tt0054022","tt0042276","tt0030241","tt0047522"
"1142","tt0044916","tt0032599","tt0029947","tt0045810"
"1143","tt0056406","tt0059540","tt0057251","tt0073901"
"1144","tt0047422","tt0045891","tt0037008","tt0048347"
"1145","tt0164184","tt0105435","tt0097351","tt0092585"
"1146","tt0279493","tt0494652","tt0795461","tt0168501"
"1147","tt0090570","tt0080678","tt0107943","tt0108101"
"1148","tt0045679","tt0052151","tt0060934","tt0043456"
"1149","tt0105219","tt0119731","tt0411951","tt0100114"
"1150","tt0067756","tt0085271","tt0068421","tt0118040"
"1151","tt0280486","tt0112462","tt0118688","tt0097116"
"1152","tt0279778","tt0951216","tt0113957","tt0117718"
"1153","tt0285441","tt0114885","tt0113277","tt0113987"
"1154","tt0258463","tt0372183","tt0356910","tt0489099"
"1155","tt0267913","tt0331632","tt1014775","tt0472181"
"1156","tt0245562","tt0097202","tt0119094","tt0104684"
"1157","tt0238924","tt0116289","tt0120878","tt0095690"
"1158","tt0282768","tt0111590","tt0114924","tt0109484"
"1159","tt0210065","tt0258816","tt0425210","tt0200465"
"1160","tt0242508","tt0124179","tt0077549","tt0093737"
"1161","tt0244479","tt0116790","tt0089881","tt0119173"
"1162","tt0087042","tt0078446","tt0082163","tt0080520"
"1163","tt0090021","tt0100403","tt0093437","tt0116367"
"1164","tt0040823","tt0032194","tt0033987","tt0031173"
"1165","tt0061770","tt0057163","tt0055278","tt0051878"
"1166","tt0091472","tt0081518","tt0116839","tt0107290"
"1167","tt0100135","tt0106292","tt0107659","tt0110475"
"1168","tt0083015","tt0085891","tt0078721","tt0084865"
"1169","tt0041866","tt0042895","tt0049730","tt0052902"
"1170","tt0103184","tt0092105","tt0088000","tt0113845"
"1171","tt0247444","tt0112346","tt0113347","tt0113321"
"1172","tt0275847","tt0892769","tt0481499","tt1646971"
"1173","tt0181689","tt0119567","tt0407304","tt0107290"
"1174","tt0252444","tt0437232","tt0109444","tt0108162"
"1175","tt0286179","tt0093509","tt0095082","tt0829193"
"1176","tt0314166","tt0117705","tt0120587","tt0164912"
"1177","tt0280590","tt0185431","tt0110006","tt0120888"
"1178","tt0258273","tt0118113","tt0436331","tt0878835"
"1179","tt0265591","tt0258273","tt0114885","tt0113537"
"1180","tt0107438","tt0097778","tt0100050","tt0094072"
"1181","tt0107443","tt0114663","tt0089886","tt0337697"
"1182","tt0102573","tt0113107","tt0114681","tt0115734"
"1183","tt0308506","tt0841032","tt0112642","tt0109813"
"1184","tt0120912","tt1409024","tt0119654","tt0120891"
"1185","tt0289408","tt0129167","tt0106364","tt0120913"
"1186","tt0263725","tt0120687","tt0114885","tt0113277"
"1187","tt0253556","tt0357277","tt0325703","tt0113189"
"1188","tt0257044","tt0169547","tt0418763","tt0959337"
"1189","tt0297721","tt0039739","tt0808399","tt0303780"
"1190","tt0050084","tt0050294","tt0051337","tt0051380"
"1191","tt0044744","tt0030637","tt0054086","tt0114787"
"1192","tt0089798","tt0087722","tt0094799","tt0081696"
"1193","tt0068156","tt0104990","tt1028576","tt0113419"
"1194","tt0065234","tt0119592","tt0280653","tt0084335"
"1195","tt0220506","tt0082495","tt0085210","tt0111503"
"1196","tt0254455","tt0133363","tt1263750","tt0114885"
"1197","tt0271367","tt1276107","tt0090887","tt0114720"
"1198","tt0267626","tt0887912","tt1790885","tt0114558"
"1199","tt0243585","tt0164912","tt0110357","tt0338094"
"1200","tt0295178","tt0145660","tt0118655","tt0212338"
"1201","tt0276033","tt0112431","tt0110647","tt0113199"
"1202","tt0303353","tt2370140","tt4229236","tt1322312"
"1203","tt0271219","tt0337563","tt0892318","tt0901476"
"1204","tt0079641","tt0083946","tt0068182","tt0080149"
"1205","tt0074205","tt0079588","tt0110093","tt0110478"
"1206","tt0049170","tt0050815","tt0048312","tt0047873"
"1207","tt0061810","tt0017925","tt0047795","tt0102070"
"1208","tt0035160","tt0054248","tt0074686","tt0067445"
"1209","tt0058888","tt0056443","tt0041699","tt0051808"
"1210","tt0075147","tt0098194","tt0073012","tt0063426"
"1211","tt0088286","tt0080339","tt0091877","tt0094739"
"1212","tt0295427","tt0322330","tt0112499","tt0116151"
"1213","tt0286106","tt0167404","tt0217869","tt0368447"
"1214","tt0287717","tt0227538","tt0338459","tt0424774"
"1215","tt0279113","tt0403702","tt0120772","tt0116141"
"1216","tt0309377","tt0118548","tt0091187","tt0139668"
"1217","tt0295701","tt0116136","tt0116040","tt0232500"
"1218","tt0274309","tt0423409","tt1740047","tt0829459"
"1219","tt0120263","tt0114787","tt0082206","tt0061495"
"1220","tt0274117","tt1235166","tt2053425","tt0411270"
"1221","tt0093780","tt0096487","tt0110657","tt0117468"
"1222","tt0073631","tt0174856","tt0107889","tt0063688"
"1223","tt0180052","tt0100814","tt0111256","tt0107091"
"1224","tt0300532","tt0250224","tt0126916","tt0199725"
"1225","tt0246772","tt0111590","tt0114924","tt0109484"
"1226","tt0255589","tt2942522","tt0307213","tt0374546"
"1227","tt0256276","tt0119361","tt0119517","tt0450345"
"1228","tt0265459","tt1334260","tt0116260","tt0116731"
"1229","tt0258153","tt0119177","tt0110950","tt0116669"
"1230","tt0281322","tt0116830","tt0092997","tt0088194"
"1231","tt0280424","tt0250202","tt0114885","tt0113819"
"1232","tt0290662","tt0105652","tt0070506","tt0116581"
"1233","tt0300453","tt0156610","tt0318742","tt0037946"
"1234","tt0088885","tt0114709","tt0113198","tt0110763"
"1235","tt0090799","tt0101414","tt0032455","tt0097757"
"1236","tt0082186","tt0113820","tt0120389","tt0120856"
"1237","tt0102059","tt0107144","tt0120741","tt0080339"
"1238","tt0080931","tt1427298","tt0090605","tt0118583"
"1239","tt0080025","tt0102975","tt0084726","tt0085404"
"1240","tt0094597","tt0114825","tt0109592","tt0116365"
"1241","tt0090966","tt0102849","tt0116269","tt0095654"
"1242","tt0049452","tt0042286","tt0049881","tt0109454"
"1243","tt0037219","tt0026138","tt0045826","tt0054167"
"1244","tt0094025","tt0106292","tt0109676","tt0119365"
"1245","tt0055623","tt0052283","tt0050556","tt0112714"
"1246","tt0083336","tt0066580","tt0113690","tt0110604"
"1247","tt0295254","tt0185371","tt0115710","tt0118859"
"1248","tt0270480","tt0113987","tt0114272","tt0112573"
"1249","tt0022599","tt0034881","tt0037515","tt0045152"
"1250","tt0103125","tt0112571","tt0082894","tt0076095"
"1251","tt0269095","tt0108330","tt0430912","tt0119395"
"1252","tt0283026","tt0494864","tt0382077","tt0112749"
"1253","tt0087507","tt0112697","tt0120770","tt0089670"
"1254","tt0068833","tt0084745","tt0077681","tt0114825"
"1255","tt0117883","tt0125659","tt0230600","tt1186830"
"1256","tt0303714","tt0337579","tt1408253","tt0316732"
"1257","tt0293662","tt0388482","tt1670345","tt0093229"
"1258","tt0280760","tt0974661","tt0085244","tt0238924"
"1259","tt0099128","tt0082405","tt0092035","tt0115927"
"1260","tt0103924","tt0087799","tt0090728","tt0096454"
"1261","tt0099512","tt0092974","tt0095107","tt0101821"
"1262","tt0101821","tt0095107","tt0092974","tt0099512"
"1263","tt0089274","tt0114825","tt0111686","tt0087800"
"1264","tt0077681","tt0068833","tt0114825","tt0111686"
"1265","tt0110557","tt0099581","tt0116151","tt0113028"
"1266","tt0100666","tt0109190","tt0112368","tt0088763"
"1267","tt0080117","tt0107969","tt0096332","tt0180073"
"1268","tt0039111","tt0037120","tt0054195","tt0026071"
"1269","tt0048281","tt0044876","tt0072081","tt0054417"
"1270","tt0044829","tt0095159","tt0037635","tt0039628"
"1271","tt0044876","tt0048281","tt0051036","tt0049815"
"1272","tt0250258","tt0363163","tt1238291","tt0427392"
"1273","tt0308208","tt0112401","tt0112851","tt0113481"
"1274","tt0280460","tt0138097","tt0073692","tt0365885"
"1275","tt0240510","tt0414055","tt0808399","tt0109206"
"1276","tt0280380","tt0111693","tt0117665","tt0225071"
"1277","tt0283832","tt1521848","tt0324133","tt0109093"
"1278","tt0274812","tt0087054","tt0114885","tt0113537"
"1279","tt0245429","tt0092067","tt0347149","tt0087544"
"1280","tt0326306","tt0436971","tt1152822","tt0112646"
"1281","tt0256415","tt0119141","tt0120631","tt0386588"
"1282","tt0290095","tt0116704","tt0117786","tt0120812"
"1283","tt0179098","tt0120632","tt0104412","tt0358135"
"1284","tt0281364","tt0295721","tt0183869","tt0804540"
"1285","tt0298388","tt0114709","tt0113198","tt0110763"
"1286","tt0289765","tt0118859","tt0118887","tt0119695"
"1287","tt0280491","tt0475276","tt0120861","tt0947810"
"1288","tt0246677","tt0203632","tt0396171","tt0401711"
"1289","tt0164810","tt0110623","tt0120722","tt0152548"
"1290","tt0271259","tt0463034","tt1843866","tt0194218"
"1291","tt0101898","tt0111201","tt0094347","tt0338097"
"1292","tt0058379","tt0056142","tt0047034","tt0197521"
"1293","tt0197521","tt0047034","tt0058379","tt0056142"
"1294","tt0079668","tt0120749","tt0098273","tt0115907"
"1295","tt0095895","tt0085809","tt0145937","tt0113212"
"1296","tt0035211","tt0035896","tt0028944","tt0031381"
"1297","tt0103069","tt0067328","tt0089560","tt0266391"
"1298","tt0098575","tt0117318","tt0073486","tt0086879"
"1299","tt0119068","tt0092974","tt0095107","tt0099512"
"1300","tt0129908","tt0092974","tt0095107","tt0099512"
"1301","tt0051554","tt0053085","tt0050280","tt0052905"
"1302","tt0086373","tt0115676","tt0109813","tt0104437"
"1303","tt0058230","tt0036261","tt0041094","tt0041387"
"1304","tt0060315","tt0085327","tt0114938","tt0114214"
"1305","tt0099581","tt0110557","tt0108333","tt0115693"
"1306","tt0058557","tt0059358","tt0112767","tt0084589"
"1307","tt0276816","tt0971209","tt0134847","tt0192731"
"1308","tt0297037","tt1305583","tt0437777","tt3850214"
"1309","tt0211465","tt1294213","tt0181984","tt0116260"
"1310","tt0292644","tt0110265","tt0139699","tt0114885"
"1311","tt0283084","tt0156812","tt0760329","tt0110367"
"1312","tt0283139","tt0112346","tt0114168","tt0114011"
"1313","tt0310793","tt0124295","tt0098213","tt0361596"
"1314","tt0328962","tt0109508","tt0236388","tt0092948"
"1315","tt0313487","tt0347791","tt0266860","tt0190641"
"1316","tt0272338","tt1791528","tt0118749","tt0119256"
"1317","tt0291502","tt0120735","tt0208092","tt0365686"
"1318","tt0227984","tt0144120","tt0113845","tt0112442"
"1319","tt0298130","tt0377109","tt0325980","tt0383574"
"1320","tt0298744","tt0102307","tt0077248","tt0080365"
"1321","tt0292508","tt0107472","tt0113270","tt0110480"
"1322","tt0252480","tt0184791","tt1151359","tt0111579"
"1323","tt0145937","tt0085809","tt0095895","tt0102370"
"1324","tt0296166","tt1018785","tt0112346","tt0114011"
"1325","tt0318034","tt0039420","tt0029992","tt0050976"
"1326","tt0212604","tt0114885","tt0113277","tt0113987"
"1327","tt0101453","tt0110684","tt0119594","tt0308383"
"1328","tt0095327","tt0110008","tt2576852","tt0022879"
"1329","tt0068931","tt0082250","tt0071402","tt0089003"
"1330","tt0076666","tt0113972","tt0107843","tt0085255"
"1331","tt0086361","tt0079817","tt0084602","tt0089927"
"1332","tt0081696","tt0087722","tt0070509","tt0089798"
"1333","tt0081777","tt0046807","tt0086494","tt0117333"
"1334","tt0081974","tt0089755","tt0070903","tt0084805"
"1335","tt0082001","tt0114496","tt0100395","tt0858479"
"1336","tt0082085","tt0120832","tt0074991","tt0080661"
"1337","tt0082138","tt0092897","tt0074281","tt0078239"
"1338","tt0085327","tt0060315","tt0464913","tt0862748"
"1339","tt0082200","tt0080549","tt0157583","tt0454776"
"1340","tt0082222","tt0083789","tt0075902","tt0879843"
"1341","tt0082247","tt0092585","tt0064757","tt0109890"
"1342","tt0082329","tt0116684","tt0061407","tt0063518"
"1343","tt0082351","tt0089360","tt0113107","tt0109635"
"1344","tt0082353","tt0114307","tt0094082","tt0097579"
"1345","tt0085518","tt0121261","tt0112646","tt0107472"
"1346","tt0121261","tt0085518","tt0112646","tt0107472"
"1347","tt0082370","tt0062695","tt0064990","tt0055032"
"1348","tt0082402","tt0110413","tt0115438","tt0119594"
"1349","tt0082405","tt0092035","tt0099128","tt0083564"
"1350","tt0082432","tt0091557","tt0097165","tt0120382"
"1351","tt0082477","tt0085859","tt0093225","tt0087072"
"1352","tt0082648","tt0386140","tt0113820","tt0076759"
"1353","tt0082677","tt0070909","tt0077355","tt0079240"
"1354","tt0082679","tt0111333","tt0118829","tt0120762"
"1355","tt0082755","tt0112556","tt0113756","tt0105652"
"1356","tt0082763","tt0071583","tt0097428","tt0095326"
"1357","tt0082764","tt0089504","tt0117091","tt0164108"
"1358","tt0082776","tt0099939","tt0116378","tt0103759"
"1359","tt0082782","tt0113690","tt0054215","tt0082418"
"1360","tt0082783","tt0111590","tt0092593","tt0067778"
"1361","tt0082894","tt0112571","tt0076095","tt0087277"
"1362","tt0082910","tt0090605","tt0120338","tt0117002"
"1363","tt0082926","tt0075936","tt0111127","tt0126604"
"1364","tt0082948","tt0095882","tt0091579","tt0085450"
"1365","tt0082949","tt0098141","tt0098360","tt0456912"
"1366","tt0303326","tt0493459","tt0112646","tt0107472"
"1367","tt0288477","tt0245674","tt0145531","tt0146675"
"1368","tt0322802","tt0493430","tt1116184","tt1753968"
"1369","tt0286261","tt0117589","tt2473794","tt0118818"
"1370","tt0120679","tt0120866","tt0114702","tt0114113"
"1371","tt0299117","tt0380609","tt0367089","tt1091722"
"1372","tt0209933","tt1100048","tt0094868","tt0318742"
"1373","tt0061452","tt0059903","tt0046414","tt0089841"
"1374","tt0087075","tt0110148","tt1531901","tt0120710"
"1375","tt0053804","tt0037008","tt0048347","tt0046828"
"1376","tt0060921","tt0110737","tt0115725","tt0093565"
"1377","tt0058756","tt0070735","tt0095188","tt0084917"
"1378","tt0297181","tt0118998","tt0112572","tt0091129"
"1379","tt0304669","tt0452681","tt0808510","tt0111070"
"1380","tt0246266","tt0093206","tt0058604","tt0054749"
"1381","tt0210382","tt0114558","tt0093605","tt0099160"
"1382","tt0280665","tt0387877","tt0106519","tt0120832"
"1383","tt0298203","tt0119488","tt0104389","tt0185014"
"1384","tt0297884","tt0114323","tt0120879","tt0385267"
"1385","tt0287986","tt0061495","tt0032904","tt0054698"
"1386","tt0295297","tt0241527","tt0814255","tt0104431"
"1387","tt0273435","tt0109759","tt0120255","tt0165773"
"1388","tt0313196","tt0460792","tt0114885","tt0113627"
"1389","tt0308411","tt0443543","tt0112818","tt0096969"
"1390","tt0314725","tt0141986","tt0077838","tt0145937"
"1391","tt0312841","tt0114319","tt0112302","tt0114388"
"1392","tt0280870","tt0119656","tt1097643","tt0112740"
"1393","tt0036112","tt0037800","tt0040725","tt0038733"
"1394","tt0042895","tt0045061","tt0049730","tt0052902"
"1395","tt0263734","tt1092082","tt0114885","tt0113537"
"1396","tt0283644","tt0190524","tt0099587","tt0417976"
"1397","tt0280609","tt0435625","tt0483607","tt1020558"
"1398","tt0077549","tt0242508","tt0124179","tt0093737"
"1399","tt0051745","tt0063829","tt0060218","tt0112431"
"1400","tt0099669","tt0099266","tt0071411","tt0112453"
"1401","tt0099266","tt0099669","tt0068655","tt0112302"
"1402","tt0102782","tt0104839","tt0104231","tt0162222"
"1403","tt0098520","tt0078122","tt0072353","tt0420555"
"1404","tt0103112","tt0112740","tt0113360","tt0114069"
"1405","tt0082969","tt0092173","tt0113211","tt0086197"
"1406","tt0082970","tt0079261","tt0117318","tt0073486"
"1407","tt0083006","tt0084707","tt0067309","tt0104006"
"1408","tt0081455","tt0085407","tt0091064","tt0120907"
"1409","tt0083064","tt0074564","tt0077504","tt0073918"
"1410","tt0083067","tt0073629","tt0084370","tt0084865"
"1411","tt0083111","tt0092997","tt0105636","tt0080120"
"1412","tt0083133","tt0078227","tt0080634","tt0086397"
"1413","tt0083163","tt0088001","tt0113041","tt0114319"
"1414","tt0083190","tt0113277","tt2717822","tt0104691"
"1415","tt0083232","tt0078326","tt0113158","tt0071562"
"1416","tt0246460","tt0329774","tt0435705","tt0113189"
"1417","tt0283530","tt0140379","tt0102951","tt0114272"
"1418","tt0293815","tt0195945","tt0113118","tt0278295"
"1419","tt0295238","tt0357110","tt0098575","tt0422861"
"1420","tt0258068","tt0145681","tt0108162","tt0120053"
"1421","tt0287467","tt0103030","tt0913425","tt0113083"
"1422","tt0271263","tt1086772","tt0116483","tt0112508"
"1423","tt0283160","tt0114367","tt0118647","tt0160009"
"1424","tt0307479","tt0120780","tt0452624","tt0107322"
"1425","tt0133240","tt0091149","tt0103639","tt0119282"
"1426","tt0283632","tt0282209","tt0091209","tt0397101"
"1427","tt0207198","tt0094077","tt0091187","tt0253126"
"1428","tt0118767","tt0238883","tt0119250","tt0046429"
"1429","tt0279064","tt0392465","tt0114885","tt0114681"
"1430","tt0077713","tt0099939","tt0093629","tt0080761"
"1431","tt0110308","tt0105226","tt0118040","tt0128442"
"1432","tt0084749","tt0097138","tt0091203","tt0144964"
"1433","tt0058777","tt0111579","tt0035896","tt0022879"
"1434","tt0289848","tt0122933","tt0400525","tt0085995"
"1435","tt0268126","tt0120601","tt1798709","tt0091188"
"1436","tt0238380","tt0370032","tt0110678","tt0101458"
"1437","tt0066065","tt0054599","tt0058715","tt0056215"
"1438","tt0083281","tt0096257","tt0077598","tt0119107"
"1439","tt0083284","tt0068575","tt0043265","tt0040897"
"1440","tt0083580","tt0085327","tt0338077","tt0045012"
"1441","tt0083678","tt0100828","tt0087428","tt0066130"
"1442","tt0083693","tt0114279","tt0083449","tt0111709"
"1443","tt0083694","tt0070464","tt0063850","tt0057578"
"1444","tt0083702","tt0070193","tt0145046","tt1683876"
"1445","tt0083745","tt0073440","tt0078481","tt0110907"
"1446","tt0083789","tt0082222","tt0879843","tt0099334"
"1447","tt0083806","tt0071877","tt0091554","tt0096454"
"1448","tt0083869","tt0098261","tt0072856","tt0114885"
"1449","tt0303933","tt0112346","tt0113347","tt0113321"
"1450","tt0302640","tt0112896","tt0116130","tt0106220"
"1451","tt0252076","tt0149691","tt0408985","tt0114478"
"1452","tt0253754","tt0117731","tt0120844","tt0111280"
"1453","tt0257360","tt0115906","tt0126886","tt0375063"
"1454","tt0298856","tt0097239","tt0086423","tt0080310"
"1455","tt0319470","tt0086617","tt0311289","tt0114319"
"1456","tt0220580","tt1634121","tt0104779","tt0124595"
"1457","tt0300214","tt1242460","tt0274309","tt0345061"
"1458","tt0167261","tt0120737","tt0167260","tt0360717"
"1459","tt0307901","tt0124718","tt0112688","tt0116414"
"1460","tt0168786","tt0427309","tt0104797","tt0437232"
"1461","tt0217505","tt0407887","tt0112641","tt0075314"
"1462","tt0313737","tt0758766","tt1314228","tt2509850"
"1463","tt0272207","tt0475394","tt0098994","tt0478134"
"1464","tt0099091","tt0119488","tt0092627","tt0104389"
"1465","tt0099160","tt0114558","tt0093605","tt0102685"
"1466","tt0106453","tt0082176","tt0097714","tt0102048"
"1467","tt0054743","tt0046250","tt0035093","tt0036868"
"1468","tt0075968","tt0119173","tt0103074","tt0265086"
"1469","tt0049414","tt0050271","tt0038355","tt0048261"
"1470","tt0100143","tt0119229","tt0315824","tt0114681"
"1471","tt0110613","tt0102492","tt0097239","tt0079510"
"1472","tt0102492","tt0110613","tt0097235","tt0107614"
"1473","tt0096283","tt0876563","tt0119698","tt0245429"
"1474","tt0033152","tt0034928","tt0031334","tt0032356"
"1475","tt0049934","tt0038499","tt0018806","tt0029608"
"1476","tt0066563","tt0079367","tt0085894","tt0106873"
"1477","tt0050147","tt0049370","tt0057449","tt0055304"
"1478","tt0071222","tt0113690","tt0054215","tt0082418"
"1479","tt0055894","tt0062384","tt0059125","tt0066492"
