"id","imdbID","r1","r2","r3"
"998","tt0050976","tt0060827","tt0050986","tt0053976"
"999","tt0085859","tt0093225","tt0082477","tt0106379"
"1000","tt0088247","tt0103064","tt0090605","tt0111503"
"1001","tt0103873","tt0116365","tt0092610","tt0097858"
"1002","tt0097441","tt0110322","tt0115956","tt0325710"
"1003","tt0100519","tt0076095","tt0069704","tt0107443"
"1004","tt0079522","tt0104466","tt0075686","tt0097965"
"1005","tt0100150","tt0116282","tt0477348","tt0086979"
"1006","tt0097165","tt0120382","tt0073540","tt0091557"
"1007","tt0061722","tt0096463","tt0111742","tt0119942"
"1008","tt0052311","tt0038991","tt0040525","tt0048393"
"1009","tt0100263","tt2872732","tt0110413","tt2404311"
"1010","tt0050212","tt0056172","tt0087892","tt0040662"
"1011","tt0056801","tt0059229","tt0053779","tt0050783"
"1012","tt0071315","tt0109579","tt0104779","tt0142688"
"1013","tt0043456","tt0052151","tt0060934","tt0035015"
"1014","tt0040897","tt0034428","tt0033870","tt0043265"
"1015","tt0092610","tt0116365","tt0103873","tt0089885"
"1016","tt0023969","tt0023027","tt0020640","tt0022158"
"1017","tt0088794","tt0091680","tt0097530","tt0110099"
"1018","tt0081505","tt0093058","tt0120663","tt0111742"
"1019","tt0092005","tt0110687","tt0098635","tt0104257"
"1020","tt0022100","tt0045564","tt0049949","tt0027652"
"1021","tt0092991","tt0106308","tt0083907","tt0219699"
"1022","tt0057115","tt0052027","tt0074452","tt0054047"
"1023","tt0077416","tt0080855","tt0072288","tt0093966"
"1024","tt0082269","tt0114576","tt0113161","tt0112401"
"1025","tt0107048","tt0117108","tt0230030","tt0114571"
"1026","tt0105695","tt0118548","tt0089767","tt0068699"
"1027","tt0056218","tt0058576","tt0075765","tt0116654"
"1028","tt0100436","tt0112950","tt0115951","tt0116442"
"1029","tt0036613","tt0031679","tt0025316","tt0033891"
"1030","tt0088763","tt0096874","tt0099088","tt0088011"
"1031","tt0101921","tt0118055","tt0111667","tt0119994"
"1032","tt0066206","tt0067483","tt0070511","tt0077269"
"1033","tt0090967","tt0097940","tt0088184","tt0379217"
"1034","tt0094625","tt0348121","tt0113799","tt0401233"
"1035","tt0091203","tt0102034","tt0111143","tt0144964"
"1036","tt0061512","tt0069103","tt0072912","tt0070735"
"1037","tt0099334","tt0310778","tt0110877","tt0113362"
"1038","tt0072431","tt0063462","tt0075222","tt0076141"
"1039","tt0102536","tt0090967","tt0097940","tt0088184"
"1040","tt0101640","tt0105197","tt0115012","tt0110081"
"1041","tt0032553","tt0012349","tt0027977","tt0044837"
"1042","tt0032455","tt0032910","tt0033563","tt0034492"
"1043","tt0044706","tt0048445","tt0069947","tt0076245"
"1044","tt0038355","tt0037382","tt0035616","tt0032599"
"1045","tt0097493","tt0109068","tt0102536","tt0243736"
"1046","tt0081534","tt0089961","tt0088206","tt0410297"
"1047","tt0052618","tt0035093","tt0036868","tt0049233"
"1048","tt0088258","tt0098635","tt0160916","tt0318283"
"1049","tt0085809","tt0095895","tt0145937","tt1334510"
"1050","tt0094006","tt0091790","tt0113228","tt0191397"
"1051","tt0097576","tt0367882","tt0082971","tt0119567"
"1052","tt0078841","tt0067185","tt0073692","tt0070290"
"1053","tt0083987","tt0092804","tt0108101","tt0075784"
"1054","tt0096332","tt0107969","tt0180073","tt0080117"
"1055","tt0091867","tt0093512","tt0104454","tt0107943"
"1056","tt0089886","tt0337697","tt0433412","tt0119848"
"1057","tt0084503","tt0080716","tt0111001","tt0101605"
"1058","tt0087553","tt0114345","tt0091530","tt0097336"
"1059","tt0089606","tt0114496","tt0102590","tt0402894"
"1060","tt0049223","tt0036098","tt0049279","tt0034928"
"1061","tt0097351","tt0113419","tt0113089","tt0111112"
"1062","tt0073341","tt0043265","tt0083284","tt0046414"
"1063","tt0064115","tt0070735","tt0076723","tt0073075"
"1064","tt0087884","tt0101458","tt0119062","tt0120753"
"1065","tt0101458","tt0093191","tt0087884","tt0119062"
"1066","tt0098635","tt0160916","tt0112346","tt0090103"
"1067","tt0117550","tt0112499","tt0116151","tt0112642"
"1068","tt0116293","tt0340376","tt0903627","tt1242460"
"1069","tt0116601","tt0113228","tt0119848","tt0118998"
"1070","tt0112537","tt0115744","tt1532503","tt0114885"
"1071","tt0103644","tt0114369","tt0090605","tt0078748"
"1072","tt0082010","tt0109254","tt0080455","tt0086465"
"1073","tt0103678","tt0095294","tt0099697","tt0093091"
"1074","tt0085159","tt0070723","tt0060397","tt0087078"
"1075","tt0115535","tt0116367","tt0117002","tt0114825"
"1076","tt0106262","tt0117550","tt0082010","tt0923600"
"1077","tt0083550","tt0080130","tt0116367","tt0117002"
"1078","tt0078767","tt0080474","tt0061512","tt0087932"
"1079","tt0099030","tt1220634","tt0116367","tt0117002"
"1080","tt0071233","tt0068688","tt0189998","tt0295254"
"1081","tt0090655","tt0080130","tt0113690","tt0112643"
"1082","tt0092632","tt0116260","tt0087231","tt0074860"
"1083","tt0056869","tt0054215","tt0058329","tt0052357"
"1084","tt0051418","tt0026138","tt0021884","tt0024184"
"1085","tt0101492","tt0115610","tt0091799","tt0104155"
"1086","tt0037549","tt0057129","tt0053133","tt0043456"
"1087","tt0103874","tt0093073","tt0084445","tt0481797"
"1088","tt0026138","tt0021884","tt0024184","tt0023293"
"1089","tt0103919","tt0110116","tt0098061","tt0114194"
"1090","tt0101540","tt0112641","tt0099685","tt0070379"
"1091","tt0055824","tt0054953","tt0085121","tt0058743"
"1092","tt0074285","tt0106519","tt0094226","tt0099165"
"1093","tt0083722","tt0118564","tt0099292","tt0449086"
"1094","tt0087800","tt0111686","tt0098320","tt0114825"
"1095","tt0013442","tt0016847","tt0013496","tt0053085"
"1096","tt0091651","tt0113253","tt0077651","tt0082495"
"1097","tt0075005","tt0113409","tt0118883","tt0112401"
"1098","tt0115710","tt0082934","tt0065724","tt0068805"
"1099","tt0115495","tt0164003","tt0114681","tt0116260"
"1100","tt0117057","tt0086619","tt0102713","tt0112346"
"1101","tt0115751","tt0101829","tt0276919","tt0154421"
"1102","tt0119791","tt0110631","tt1024942","tt0116095"
"1103","tt0117731","tt0120844","tt0253754","tt0111280"
"1104","tt0117631","tt0120834","tt0252501","tt0926380"
"1105","tt0117666","tt0149624","tt0112438","tt0105226"
"1106","tt0116705","tt0109813","tt0158622","tt0281373"
"1107","tt0117293","tt0387412","tt2028530","tt0096257"
"1108","tt0117372","tt0110971","tt0094737","tt0104694"
"1109","tt0117477","tt0144201","tt0191636","tt0301414"
"1110","tt0115988","tt0110428","tt0210616","tt0110932"
"1111","tt0115433","tt0108333","tt0104868","tt0211181"
"1112","tt0099423","tt0106582","tt0095016","tt0149261"
"1113","tt0079945","tt0102975","tt0098382","tt0088170"
"1114","tt0102975","tt0084726","tt0098382","tt0088170"
"1115","tt0098382","tt0102975","tt0088170","tt0079945"
"1116","tt0084726","tt0102975","tt0098382","tt0088170"
"1117","tt0088170","tt0092007","tt0102975","tt0098382"
"1118","tt0092007","tt0088170","tt0079945","tt0102975"
"1119","tt0103776","tt0096895","tt0133152","tt1077368"
"1120","tt0096487","tt0093780","tt0098188","tt0107286"
"1121","tt0100994","tt0104299","tt0114781","tt0096487"
"1122","tt0077631","tt0409011","tt0080453","tt0094744"
"1123","tt0084021","tt0117247","tt0084728","tt0086999"
"1124","tt0100114","tt0119731","tt0105219","tt0411951"
"1125","tt0105690","tt0094602","tt0233469","tt0120787"
"1126","tt0052287","tt0042006","tt0037932","tt0042664"
"1127","tt0073195","tt0075860","tt0096794","tt0107290"
"1128","tt0077766","tt0081534","tt0073195","tt0089961"
"1129","tt0085750","tt0086197","tt0085159","tt0077766"
"1130","tt0117119","tt0425061","tt0114694","tt0110622"
"1131","tt0116996","tt0096895","tt0133152","tt1077368"
"1132","tt0115906","tt0126886","tt0257360","tt0375063"
"1133","tt0116695","tt0098258","tt0105415","tt0181875"
"1134","tt0093822","tt0190590","tt0118715","tt0101410"
"1135","tt0094155","tt0120885","tt0093105","tt0083833"
"1136","tt0105435","tt0164184","tt0113243","tt0111709"
"1137","tt0115633","tt0113158","tt0109642","tt0110588"
"1138","tt0116621","tt0108101","tt0103939","tt0083987"
"1139","tt0116999","tt0087233","tt0112579","tt0115645"
"1140","tt0116410","tt0112346","tt0090103","tt0398375"
"1141","tt0119783","tt0107057","tt0120683","tt0072890"
"1142","tt0115641","tt0308353","tt0387808","tt0151804"
"1143","tt0112769","tt0052708","tt0051404","tt1188983"
"1144","tt0117571","tt0134084","tt1262416","tt0111686"
"1145","tt0104691","tt0113277","tt0083190","tt2717822"
"1146","tt0117038","tt0108160","tt0128853","tt0110538"
"1147","tt0116240","tt0117104","tt0123209","tt0109951"
"1148","tt0116477","tt0107616","tt0097499","tt1205537"
"1149","tt0117690","tt0395169","tt0831884","tt0113987"
"1150","tt0118163","tt0120878","tt0285879","tt0482546"
"1151","tt0117091","tt0164108","tt0101698","tt0433116"
"1152","tt0118100","tt0107471","tt0144286","tt0064990"
"1153","tt0116250","tt0099291","tt0077928","tt0111001"
"1154","tt0117364","tt0107822","tt0810784","tt0144715"
"1155","tt0067959","tt0096294","tt0069995","tt0074851"
"1156","tt0113212","tt0186508","tt0095895","tt0061937"
"1157","tt0119731","tt0105219","tt0411951","tt0100114"
"1158","tt0116506","tt0120866","tt0102138","tt0091886"
"1159","tt0119115","tt0095159","tt0104926","tt0108207"
"1160","tt0120390","tt0077698","tt0072251","tt0114576"
"1161","tt0112362","tt0160401","tt0238546","tt0114885"
"1162","tt0116704","tt0113326","tt0104558","tt0106544"
"1163","tt0120414","tt0113161","tt0118002","tt0111503"
"1164","tt0118708","tt0271668","tt0960144","tt0116483"
"1165","tt0119664","tt0109254","tt0092644","tt0086960"
"1166","tt0106535","tt0415932","tt0870984","tt1937390"
"1167","tt0118928","tt2402157","tt0113189","tt0109890"
"1168","tt0119644","tt0117765","tt0134618","tt0080487"
"1169","tt0106266","tt0093822","tt0107659","tt0399327"
"1170","tt0106387","tt0115644","tt0112883","tt0114296"
"1171","tt0119937","tt0110057","tt0111454","tt0116621"
"1172","tt0119640","tt0113820","tt0119142","tt0115676"
"1173","tt0116790","tt0244479","tt0158371","tt0112950"
"1174","tt0119225","tt0114681","tt0115734","tt0109093"
"1175","tt0118111","tt0218839","tt0119053","tt0096926"
"1176","tt0116754","tt0416044","tt0111579","tt0114279"
"1177","tt0118691","tt0096378","tt0403508","tt0116151"
"1178","tt0120238","tt0460792","tt0112471","tt0106677"
"1179","tt0116565","tt0412798","tt0114885","tt0113537"
"1180","tt0119887","tt0114682","tt0091042","tt0098645"
"1181","tt0119141","tt0120631","tt0166485","tt0256415"
"1182","tt0120357","tt0118564","tt0077248","tt0080365"
"1183","tt0118548","tt0309377","tt0091187","tt0139668"
"1184","tt0120317","tt0120185","tt0114048","tt0120483"
"1185","tt0120434","tt0085995","tt0113755","tt0109480"
"1186","tt0120318","tt0090098","tt0094072","tt0086873"
"1187","tt0116922","tt0090756","tt0166924","tt0460829"
"1188","tt0120036","tt0430105","tt0113305","tt0107840"
"1189","tt0119008","tt0088987","tt0109831","tt0120797"
"1190","tt0118750","tt0120836","tt0109035","tt0120531"
"1191","tt0118762","tt0120577","tt0115851","tt0110299"
"1192","tt0118859","tt0097967","tt0091828","tt0093137"
"1193","tt0118702","tt0120693","tt0209322","tt0106500"
"1194","tt0119432","tt0111070","tt0279889","tt0388419"
"1195","tt0116743","tt0102456","tt0114113","tt0265343"
"1196","tt0119951","tt0191754","tt0109707","tt0112572"
"1197","tt0119572","tt0110137","tt0114885","tt0113627"
"1198","tt0120053","tt0109444","tt0258068","tt0944835"
"1199","tt0120152","tt0107151","tt0110678","tt0101458"
"1200","tt0118064","tt0108170","tt0146882","tt0091578"
"1201","tt0115964","tt0107468","tt0091064","tt0094964"
"1202","tt0116041","tt1091722","tt0829482","tt1092026"
"1203","tt0119528","tt0315327","tt0109040","tt0117218"
"1204","tt0117422","tt0106341","tt0114319","tt0112302"
"1205","tt0120094","tt0123324","tt0445935","tt0113896"
"1206","tt0118972","tt0104006","tt0084707","tt0067309"
"1207","tt0118829","tt0120917","tt0371606","tt0111333"
"1208","tt0118663","tt0092948","tt0093200","tt0107563"
"1209","tt0116931","tt0114885","tt0113819","tt0118002"
"1210","tt0120389","tt0113820","tt0120856","tt0078869"
"1211","tt0118623","tt0098061","tt0110116","tt0103919"
"1212","tt0119013","tt0120724","tt0105399","tt0103285"
"1213","tt0119381","tt0112679","tt0230838","tt0124595"
"1214","tt0118615","tt0111255","tt0117060","tt0091344"
"1215","tt0119229","tt0100143","tt0109758","tt0315824"
"1216","tt0116762","tt0110265","tt0099091","tt0116260"
"1217","tt0118541","tt0104952","tt0112641","tt0113845"
"1218","tt0113314","tt0109374","tt0109093","tt0106339"
"1219","tt0120366","tt0138946","tt0113305","tt0106471"
"1220","tt0118586","tt0113305","tt0109374","tt0115736"
"1221","tt0117050","tt0113228","tt0112346","tt0112697"
"1222","tt0120032","tt0125022","tt0119632","tt0120777"
"1223","tt0116295","tt0250468","tt0106332","tt0118851"
"1224","tt0120461","tt0102250","tt0103855","tt0109443"
"1225","tt0115886","tt0110955","tt0111201","tt0101410"
"1226","tt0118655","tt0145660","tt0295178","tt0212338"
"1227","tt0118771","tt0101393","tt0181852","tt0113277"
"1228","tt0115760","tt0097108","tt0118698","tt0258068"
"1229","tt0115927","tt0114885","tt0113537","tt0115639"
"1230","tt0117482","tt0114885","tt0113627","tt0114057"
"1231","tt0120383","tt0096487","tt0098188","tt0340163"
"1232","tt0119109","tt0110216","tt0106673","tt0465624"
"1233","tt0119116","tt0095250","tt0120591","tt2872732"
"1234","tt0116643","tt0114885","tt0114681","tt0113118"
"1235","tt0119809","tt0112887","tt0127296","tt0254199"
"1236","tt0117398","tt0200071","tt0291172","tt0456396"
"1237","tt0058985","tt0055852","tt0061495","tt0054698"
"1238","tt0119578","tt0114885","tt0113537","tt0115639"
"1239","tt0117615","tt0105388","tt0117887","tt0069704"
"1240","tt0120394","tt0156639","tt0358349","tt0111797"
"1241","tt0118556","tt0809504","tt1333125","tt0098635"
"1242","tt0115744","tt0147004","tt0111201","tt0112537"
"1243","tt0118964","tt1797469","tt0116745","tt0104036"
"1244","tt0119567","tt0107290","tt0097576","tt0212720"
"1245","tt0117359","tt0110299","tt0106473","tt0113952"
"1246","tt0117561","tt0165854","tt0290212","tt0307479"
"1247","tt0120118","tt0113419","tt0112342","tt0113114"
"1248","tt0118117","tt0308055","tt0100135","tt0109642"
"1249","tt0120373","tt0100280","tt1235189","tt0117608"
"1250","tt0118880","tt0472399","tt1764651","tt1656186"
"1251","tt0114134","tt0097108","tt0083851","tt0092929"
"1252","tt0112951","tt0109454","tt0108227","tt0115600"
"1253","tt0120179","tt0111257","tt0117998","tt0325703"
"1254","tt0118688","tt0112462","tt0280486","tt0109446"
"1255","tt0116502","tt0106873","tt0115798","tt0119738"
"1256","tt0119282","tt0103639","tt0091149","tt0097757"
"1257","tt0119738","tt0110598","tt1093908","tt0140379"
"1258","tt0115856","tt0869994","tt1937118","tt0283900"
"1259","tt0057345","tt0058898","tt0057869","tt0056663"
"1260","tt0119094","tt0115759","tt0107076","tt0097202"
"1261","tt0119654","tt1409024","tt0120912","tt0120891"
"1262","tt0119848","tt0113228","tt0089886","tt0107050"
"1263","tt0120512","tt0109127","tt0093148","tt0112302"
"1264","tt0120133","tt0074174","tt0109480","tt0116756"
"1265","tt0118884","tt0088763","tt0096874","tt0099088"
"1266","tt0116930","tt0114681","tt0115734","tt0109093"
"1267","tt0119173","tt0172495","tt0265086","tt0320661"
"1268","tt0082198","tt0089893","tt0097334","tt0073906"
"1269","tt0119190","tt0109520","tt0110478","tt0108333"
"1270","tt0118887","tt0309698","tt0381849","tt0113280"
"1271","tt0119081","tt0120804","tt1855325","tt0120157"
"1272","tt0120177","tt0114194","tt0114608","tt0116253"
"1273","tt0118570","tt0110006","tt0111070","tt0112435"
"1274","tt0119896","tt0110391","tt0096094","tt0096926"
"1275","tt0119361","tt0119517","tt0171580","tt0256276"
"1276","tt0119152","tt0113114","tt0106965","tt0112342"
"1277","tt0118818","tt0107653","tt0117589","tt0151568"
"1278","tt0118883","tt0122151","tt0093409","tt0097733"
"1279","tt0118966","tt0113552","tt0250809","tt0115645"
"1280","tt0120207","tt0107978","tt0088024","tt0116839"
"1281","tt0120112","tt0118044","tt0332280","tt0426883"
"1282","tt0119311","tt0102749","tt0104073","tt0114660"
"1283","tt0119509","tt0119137","tt0360139","tt0112499"
"1284","tt0119675","tt0187738","tt0104029","tt0256009"
"1285","tt0119695","tt0266915","tt0293564","tt0120812"
"1286","tt0119086","tt0106697","tt0110475","tt0106292"
"1287","tt0119484","tt0113855","tt0112462","tt0116136"
"1288","tt0118571","tt0114069","tt0107206","tt0082096"
"1289","tt0118531","tt0110944","tt0109842","tt0117913"
"1290","tt0099810","tt0112864","tt0107362","tt0095016"
"1291","tt0102494","tt0114681","tt0106834","tt0119217"
"1292","tt0119465","tt0114095","tt0114885","tt0113101"
"1293","tt0119360","tt0091419","tt0131325","tt0327162"
"1294","tt0119051","tt0110729","tt0117107","tt0246460"
"1295","tt0119874","tt1112782","tt0120647","tt0114576"
"1296","tt0119488","tt0092627","tt0099091","tt0119668"
"1297","tt0120102","tt0082484","tt0095800","tt0101316"
"1298","tt0119468","tt0260866","tt0114660","tt2312718"
"1299","tt0120169","tt0203019","tt0472198","tt1433108"
"1300","tt0120524","tt0116367","tt0114825","tt0114194"
"1301","tt0120323","tt0102721","tt0113347","tt0112792"
"1302","tt0119174","tt0114369","tt0258000","tt1568346"
"1303","tt0119123","tt0991178","tt0112740","tt0114781"
"1304","tt0120399","tt1615065","tt0110632","tt0102138"
"1305","tt0119632","tt0115951","tt0129884","tt0243655"
"1306","tt0118647","tt0114367","tt0160009","tt0104743"
"1307","tt0120151","tt0115639","tt0436331","tt0114885"
"1308","tt0120402","tt0108000","tt0110620","tt0064276"
"1309","tt0119349","tt0134154","tt0107156","tt0388795"
"1310","tt0118842","tt0113749","tt0261392","tt0300051"
"1311","tt0119164","tt1031969","tt0115951","tt0116442"
"1312","tt0116631","tt0083851","tt0114885","tt0114681"
"1313","tt0119280","tt1412386","tt2555736","tt0083987"
"1314","tt0119345","tt0130018","tt0113690","tt0112643"
"1315","tt0118971","tt0109642","tt0228750","tt0106469"
"1316","tt0120029","tt0108308","tt0119137","tt0120764"
"1317","tt0119906","tt0118859","tt0100442","tt0116260"
"1318","tt0119324","tt0192111","tt0113537","tt0122529"
"1319","tt0119107","tt0096257","tt0192335","tt0083281"
"1320","tt0120481","tt0114702","tt0108071","tt0174268"
"1321","tt0120303","tt0338096","tt0112438","tt0288439"
"1322","tt0119177","tt1637688","tt0258153","tt0399295"
"1323","tt0119095","tt0103243","tt0113419","tt0113089"
"1324","tt0119891","tt0113253","tt0159784","tt0114852"
"1325","tt0120257","tt0114682","tt0317198","tt0115742"
"1326","tt0119535","tt0111149","tt0116289","tt0366777"
"1327","tt0119338","tt0126261","tt0113305","tt0109374"
"1328","tt0119080","tt0796368","tt0109842","tt0117891"
"1329","tt0119210","tt0107497","tt0067309","tt0120832"
"1330","tt0083131","tt0087332","tt0097428","tt0120828"
"1331","tt0118689","tt0098436","tt0110939","tt0253126"
"1332","tt0119592","tt0100211","tt0065234","tt0280653"
"1333","tt0120275","tt0206917","tt0381717","tt0107756"
"1334","tt0120490","tt0468094","tt0116722","tt0171865"
"1335","tt0119527","tt0145681","tt0098273","tt1247692"
"1336","tt0119978","tt0086066","tt0116669","tt0068646"
"1337","tt0118749","tt0119256","tt0175880","tt0272338"
"1338","tt0090329","tt0106881","tt0091557","tt0086617"
"1339","tt0119365","tt0113972","tt0109676","tt0094025"
"1340","tt0120201","tt0100802","tt0093870","tt0164052"
"1341","tt0107282","tt0114478","tt0118851","tt0112541"
"1342","tt0120148","tt0109831","tt0120601","tt0218817"
"1343","tt0119707","tt0113855","tt0112462","tt0116136"
"1344","tt0120382","tt0097165","tt0073540","tt0091557"
"1345","tt0120520","tt0106339","tt0113243","tt0109836"
"1346","tt0119723","tt0112379","tt0307479","tt0112346"
"1347","tt0119994","tt0411061","tt1034331","tt0099850"
"1348","tt0119395","tt0114287","tt0096098","tt0269095"
"1349","tt0118617","tt0096787","tt0111419","tt0120913"
"1350","tt0120483","tt0137494","tt0098153","tt0112722"
"1351","tt0118583","tt0112682","tt1149361","tt0101700"
"1352","tt0112318","tt0112682","tt0114746","tt0114367"
"1353","tt0118607","tt0108052","tt0408306","tt0120815"
"1354","tt0118632","tt0283897","tt0112346","tt0114168"
"1355","tt0123385","tt0113987","tt0114272","tt0112573"
"1356","tt0118698","tt0109454","tt0107468","tt0031381"
"1357","tt0118804","tt0110148","tt0117039","tt0104036"
"1358","tt0118954","tt1859650","tt0113819","tt0109348"
"1359","tt0119137","tt0110527","tt0104187","tt0119509"
"1360","tt0119142","tt0119640","tt0113820","tt0106266"
"1361","tt0119217","tt2091473","tt0114681","tt0106834"
"1362","tt0119303","tt0331632","tt0443295","tt0208003"
"1363","tt0119668","tt0139668","tt0327056","tt0824747"
"1364","tt0119715","tt1192628","tt0107413","tt0236493"
"1365","tt0119845","tt0110299","tt0112714","tt0106473"
"1366","tt0120082","tt0111686","tt0117571","tt0134084"
"1367","tt0120255","tt0109759","tt0273435","tt0373450"
"1368","tt0120338","tt0096754","tt0082910","tt0108550"
"1369","tt0120347","tt0113189","tt0118928","tt0143145"
"1370","tt0119925","tt0099348","tt0316356","tt0093640"
"1371","tt0119314","tt0110932","tt0146984","tt0891527"
"1372","tt0119396","tt0105236","tt0378194","tt0401792"
"1373","tt0119485","tt0338751","tt0112641","tt0099685"
"1374","tt0119718","tt0116704","tt0116151","tt0113326"
"1375","tt0118715","tt0116282","tt0093822","tt0190590"
"1376","tt0118566","tt0087054","tt0120618","tt0243991"
"1377","tt0119590","tt0160644","tt0114885","tt0113277"
"1378","tt0119223","tt0401711","tt0245574","tt0206634"
"1379","tt0118539","tt0804452","tt0110478","tt0108333"
"1380","tt0120670","tt0114576","tt0112401","tt0113010"
"1381","tt0120885","tt0486674","tt0117665","tt0094155"
"1382","tt0118929","tt0109506","tt0280696","tt0096487"
"1383","tt0120478","tt0091059","tt0088760","tt0060397"
"1384","tt0120696","tt0108399","tt0342258","tt0113277"
"1385","tt0120693","tt0118702","tt0209322","tt0106500"
"1386","tt0119099","tt0117381","tt0488120","tt0880578"
"1387","tt0120122","tt0091396","tt0118002","tt0109758"
"1388","tt0118643","tt0115885","tt0183678","tt0114194"
"1389","tt0112913","tt0109424","tt0101258","tt0212712"
"1390","tt0119815","tt0115837","tt0122642","tt0180837"
"1391","tt0120185","tt0120317","tt0361467","tt0804452"
"1392","tt0118956","tt0120616","tt0209163","tt0338526"
"1393","tt0119734","tt0105103","tt0112346","tt0113347"
"1394","tt0120008","tt0211938","tt0455944","tt0139654"
"1395","tt0120594","tt0087803","tt0379889","tt0217355"
"1396","tt0119784","tt0111686","tt0113409","tt0075005"
"1397","tt0118747","tt0080455","tt0109254","tt0104511"
"1398","tt0114690","tt0096251","tt1242422","tt1839482"
"1399","tt0120888","tt1086772","tt0120484","tt0389860"
"1400","tt0120184","tt0120885","tt0095953","tt0105629"
"1401","tt0120782","tt0073858","tt0078875","tt0099731"
"1402","tt0119822","tt1341188","tt0371246","tt0110097"
"1403","tt0099939","tt0082776","tt0116378","tt0103759"
"1404","tt0119656","tt0280870","tt1097643","tt0113277"
"1405","tt0119594","tt0110684","tt0101453","tt0084732"
"1406","tt0120873","tt0116253","tt0253754","tt0106977"
"1407","tt0120491","tt0109045","tt0120655","tt0120662"
"1408","tt0119574","tt0285861","tt0106505","tt0112346"
"1409","tt0140282","tt0099371","tt0096324","tt0132245"
"1410","tt0120661","tt0112691","tt0117677","tt0108598"
"1411","tt0120241","tt0110955","tt0108149","tt0120885"
"1412","tt0120744","tt0190374","tt0277434","tt1028576"
"1413","tt0120769","tt1704573","tt0112471","tt0275719"
"1414","tt0120890","tt0117202","tt0107473","tt0099763"
"1415","tt0125454","tt0112302","tt0110687","tt0120783"
"1416","tt0119250","tt0478044","tt0098360","tt0996435"
"1417","tt0119942","tt0096463","tt0091188","tt0100395"
"1418","tt0120793","tt0109842","tt0263757","tt0116722"
"1419","tt0124179","tt0242508","tt0077549","tt0093737"
"1420","tt0120772","tt0464049","tt0110428","tt0116141"
"1421","tt0120645","tt0110363","tt0112499","tt0116151"
"1422","tt0119305","tt0113691","tt0114681","tt0115734"
"1423","tt0119905","tt0114885","tt0114681","tt0113118"
"1424","tt0120598","tt0110647","tt0109279","tt0116552"
"1425","tt0124295","tt0310793","tt0386032","tt0098213"
"1426","tt0118851","tt0114478","tt0107282","tt0240402"
"1427","tt0120738","tt0116409","tt0109303","tt0107286"
"1428","tt0120749","tt0107497","tt0098273","tt0079668"
"1429","tt0120176","tt0155388","tt0096259","tt0102048"
"1430","tt0120632","tt0179098","tt0112642","tt0113117"
"1431","tt0120728","tt0109219","tt0100142","tt0115951"
"1432","tt0124718","tt0100168","tt0307901","tt0454848"
"1433","tt0119196","tt0070334","tt0110907","tt0108122"
"1434","tt0118819","tt0113083","tt0095675","tt0185125"
"1435","tt0120906","tt0473709","tt0116269","tt0273923"
"1436","tt0119792","tt0141974","tt0301684","tt0265651"
"1437","tt0118755","tt0112302","tt0101452","tt0356634"
"1438","tt0118577","tt0093690","tt0098282","tt0087635"
"1439","tt0120723","tt0117332","tt1674771","tt0113749"
"1440","tt0120725","tt0098663","tt0106292","tt0131369"
"1441","tt0138563","tt0116745","tt0102370","tt0236216"
"1442","tt0119987","tt0113677","tt0412637","tt0118113"
"1443","tt0117786","tt0120812","tt0266915","tt0089374"
"1444","tt0120265","tt1020773","tt0112714","tt0113247"
"1445","tt0119448","tt0112722","tt0114369","tt0114814"
"1446","tt0120841","tt0080516","tt0114508","tt0107983"
"1447","tt0120742","tt0102517","tt0104926","tt0110442"
"1448","tt0141986","tt0074605","tt0099028","tt0077838"
"1449","tt0120609","tt1272878","tt0113845","tt0112442"
"1450","tt0120856","tt0113820","tt0120389","tt0078869"
"1451","tt0120610","tt0116320","tt0105104","tt0113957"
"1452","tt0118925","tt0327137","tt0110006","tt0111070"
"1453","tt0119952","tt0114885","tt0114681","tt0113118"
"1454","tt0119683","tt0107151","tt0120152","tt0829193"
"1455","tt0118866","tt1512240","tt0268690","tt0388125"
"1456","tt0120647","tt0223897","tt0115857","tt0099371"
"1457","tt0120531","tt0280720","tt0114095","tt0118750"
"1458","tt0125128","tt0256103","tt0114885","tt0113627"
"1459","tt0119506","tt0111201","tt0101898","tt0338097"
"1460","tt0120800","tt0114709","tt0113198","tt0110763"
"1461","tt0120685","tt0111282","tt0116629","tt0105698"
"1462","tt0118798","tt0077663","tt0082979","tt0114885"
"1463","tt0120669","tt0101889","tt0085959","tt0114746"
"1464","tt0120777","tt0361693","tt1032825","tt0109093"
"1465","tt0119053","tt0218839","tt0096926","tt0310281"
"1466","tt0119313","tt0114885","tt0361620","tt0116621"
"1467","tt0119375","tt0096163","tt0107497","tt0026029"
"1468","tt0119547","tt0077416","tt0119305","tt0119517"
"1469","tt0120787","tt0094602","tt0098051","tt0233469"
"1470","tt0116692","tt0161860","tt0450188","tt0092890"
"1471","tt0120828","tt0099938","tt0110216","tt0106673"
"1472","tt0127723","tt0236348","tt0125022","tt0113228"
"1473","tt0118894","tt0099750","tt0120391","tt0105130"
"1474","tt0139362","tt0298408","tt0842926","tt0800027"
"1475","tt0125980","tt0118158","tt0099348","tt0117998"
"1476","tt0118849","tt0191043","tt0113419","tt0112342"
"1477","tt0116141","tt0120772","tt1082853","tt0114885"
"1478","tt0122529","tt0109093","tt0103130","tt0100842"
"1479","tt0143614","tt0325055","tt0114885","tt0113627"
